item_1,item_2,sim
330,263,0.7
330,264,0.7
330,265,0.6
330,266,0.6
330,267,0.7
330,268,0.6
330,269,0.6
330,270,0.7
330,271,0.6
330,272,0.6
330,273,0.6
330,274,0.6
330,275,0.6
330,276,0.6
330,277,0.6
330,278,0.6
330,279,0.6
330,280,0.7
330,281,0.7
330,282,0.7
330,283,0.6
330,284,0.6
330,285,0.6
330,286,0.6
330,287,0.7
330,288,0.7
330,289,0.6
330,290,0.7
330,291,0.7
330,292,0.7
330,293,0.6
330,294,0.7
330,295,0.7
330,296,0.7
330,297,0.6
330,298,0.6
330,299,0.7
330,300,0.7
330,301,0.7
330,302,0.7
330,303,0.7
330,304,0.6
330,305,0.6
330,306,0.6
330,307,0.6
330,308,0.7
330,309,0.6
330,310,0.6
330,311,0.6
330,312,0.7
330,313,0.6
330,314,0.7
330,315,0.6
330,316,0.7
330,317,0.7
330,318,0.7
330,319,0.6
330,320,0.7
330,321,0.7
330,322,0.8
330,323,0.7
330,324,0.7
330,325,0.7
330,326,0.7
330,327,0.7
330,328,0.8
330,329,0.7
330,330,0.0
330,331,0.7
330,332,0.6
330,333,0.7
330,334,0.7
330,335,0.6
330,336,0.7
330,337,0.7
330,338,0.7
330,339,0.7
330,340,0.6
330,341,0.7
330,342,0.7
330,343,0.7
330,344,0.6
330,345,0.7
330,346,0.7
330,347,0.7
330,348,0.6
330,349,0.7
330,350,0.7
330,351,0.7
330,352,0.6
330,353,0.7
330,354,0.6
330,355,0.6
330,356,0.7
330,357,0.7
330,358,0.7
330,359,0.6
330,360,0.6
330,361,0.6
330,362,0.6
330,363,0.7
330,364,0.7
330,365,0.7
330,366,0.7
330,367,0.7
330,368,0.6
330,369,0.6
330,370,0.7
330,371,0.7
330,372,0.7
330,373,0.7
330,374,0.6
330,375,0.6
330,376,0.6
330,377,0.6
330,378,0.7
330,379,0.7
330,380,0.7
330,381,0.6
330,382,0.7
330,383,0.7
330,384,0.6
330,385,0.6
330,386,0.7
330,387,0.7
330,388,0.6
330,389,0.7
330,390,0.7
330,391,0.6
330,392,0.6
330,393,0.6
330,394,0.6
330,395,0.6
330,396,0.7
330,397,0.7
330,398,0.7
330,399,0.6
330,400,0.6
330,401,0.6
330,402,0.6
330,403,0.6
330,404,0.7
330,405,0.6
330,406,0.6
330,407,0.6
330,408,0.6
330,409,0.6
330,410,0.6
330,411,0.6
330,412,0.6
330,413,0.6
330,414,0.6
330,415,0.6
330,416,0.6
330,417,0.6
330,418,0.6
330,419,0.6
330,420,0.6
330,421,0.6
330,422,0.6
330,423,0.6
330,424,0.6
330,425,0.6
330,426,0.6
330,427,0.6
330,428,0.6
330,429,0.6
330,430,0.6
330,431,0.6
330,432,0.6
330,433,0.6
330,434,0.6
330,435,0.6
330,436,0.6
330,437,0.6
330,438,0.7
330,439,0.7
330,440,0.7
330,441,0.6
330,442,0.7
330,443,0.6
330,444,0.6
330,445,0.7
330,446,0.6
330,447,0.7
330,448,0.7
330,449,0.7
330,450,0.6
330,451,0.7
330,452,0.7
331,0,0.7
331,1,0.7
331,2,0.7
331,3,0.7
331,4,0.7
331,5,0.7
331,6,0.7
331,7,0.7
331,8,0.7
331,9,0.6
331,10,0.7
331,11,0.7
331,12,0.7
331,13,0.7
331,14,0.7
331,15,0.6
331,16,0.7
331,17,0.7
331,18,0.6
331,19,0.6
331,20,0.6
331,21,0.7
331,22,0.7
331,23,0.7
331,24,0.6
331,25,0.6
331,26,0.7
331,27,0.6
331,28,0.7
331,29,0.7
331,30,0.7
331,31,0.7
331,32,0.6
331,33,0.7
331,34,0.6
331,35,0.7
331,36,0.8
331,37,0.7
331,38,0.7
331,39,0.6
331,40,0.6
331,41,0.7
331,42,0.7
331,43,0.7
331,44,0.7
331,45,0.7
331,46,0.7
331,47,0.6
331,48,0.7
331,49,0.7
331,50,0.7
331,51,0.7
331,52,0.8
331,53,0.7
331,54,0.8
331,55,0.6
331,56,0.7
331,57,0.7
331,58,0.6
331,59,0.8
331,60,0.7
331,61,0.7
331,62,0.6
331,63,0.6
331,64,0.7
331,65,0.6
331,66,0.7
331,67,0.6
331,68,0.6
331,69,0.8
331,70,0.7
331,71,0.7
331,72,0.7
331,73,0.8
331,74,0.6
331,75,0.7
331,76,0.8
331,77,0.7
331,78,0.7
331,79,0.8
331,80,0.8
331,81,0.7
331,82,0.7
331,83,0.8
331,84,0.7
331,85,0.8
331,86,0.7
331,87,0.7
331,88,0.7
331,89,0.8
331,90,0.7
331,91,0.7
331,92,0.7
331,93,0.8
331,94,0.7
331,95,0.7
331,96,0.7
331,97,0.8
331,98,0.7
331,99,0.7
331,100,0.7
331,101,0.8
331,102,0.7
331,103,0.7
331,104,0.6
331,105,0.7
331,106,0.8
331,107,0.7
331,108,0.7
331,109,0.7
331,110,0.7
331,111,0.7
331,112,0.7
331,113,0.7
331,114,0.7
331,115,0.7
331,116,0.8
331,117,0.7
331,118,0.7
331,119,0.7
331,120,0.7
331,121,0.7
331,122,0.8
331,123,0.7
331,124,0.7
331,125,0.6
331,126,0.7
331,127,0.7
331,128,0.7
331,129,0.7
331,130,0.7
331,131,0.8
331,132,0.8
331,133,0.7
331,134,0.8
331,135,0.7
331,136,0.7
331,137,0.7
331,138,0.8
331,139,0.7
331,140,0.7
331,141,0.8
331,142,0.7
331,143,0.8
331,144,0.8
331,145,0.8
331,146,0.7
331,147,0.7
331,148,0.6
331,149,0.7
331,150,0.7
331,151,0.6
331,152,0.7
331,153,0.7
331,154,0.7
331,155,0.7
331,156,0.7
331,157,0.7
331,158,0.7
331,159,0.7
331,160,0.7
331,161,0.7
331,162,0.7
331,163,0.7
331,164,0.7
331,165,0.8
331,166,0.7
331,167,0.6
331,168,0.7
331,169,0.6
331,170,0.7
331,171,0.7
331,172,0.8
331,173,0.7
331,174,0.7
331,175,0.7
331,176,0.7
331,177,0.7
331,178,0.7
331,179,0.7
331,180,0.7
331,181,0.7
331,182,0.7
331,183,0.7
331,184,0.7
331,185,0.7
331,186,0.7
331,187,0.7
331,188,0.7
331,189,0.7
331,190,0.6
331,191,0.6
331,192,0.7
331,193,0.7
331,194,0.6
331,195,0.6
331,196,0.7
331,197,0.6
331,198,0.6
331,199,0.6
331,200,0.7
331,201,0.7
331,202,0.7
331,203,0.7
331,204,0.6
331,205,0.6
331,206,0.7
331,207,0.7
331,208,0.7
331,209,0.6
331,210,0.7
331,211,0.7
331,212,0.7
331,213,0.7
331,214,0.7
331,215,0.7
331,216,0.7
331,217,0.7
331,218,0.6
331,219,0.6
331,220,0.7
331,221,0.7
331,222,0.7
331,223,0.7
331,224,0.8
331,225,0.7
331,226,0.7
331,227,0.8
331,228,0.7
331,229,0.7
331,230,0.7
331,231,0.7
331,232,0.8
331,233,0.8
331,234,0.7
331,235,0.7
331,236,0.8
331,237,0.7
331,238,0.7
331,239,0.7
331,240,0.7
331,241,0.7
331,242,0.7
331,243,0.6
331,244,0.7
331,245,0.7
331,246,0.7
331,247,0.7
331,248,0.7
331,249,0.7
331,250,0.6
331,251,0.7
331,252,0.6
331,253,0.6
331,254,0.6
331,255,0.6
331,256,0.6
331,257,0.7
331,258,0.6
331,259,0.6
331,260,0.6
331,261,0.7
331,262,0.7
331,263,0.7
331,264,0.6
331,265,0.7
331,266,0.7
331,267,0.7
331,268,0.7
331,269,0.6
331,270,0.7
331,271,0.6
331,272,0.7
331,273,0.6
331,274,0.7
331,275,0.6
331,276,0.6
331,277,0.6
331,278,0.6
331,279,0.6
331,280,0.7
331,281,0.7
331,282,0.7
331,283,0.7
331,284,0.6
331,285,0.6
331,286,0.7
331,287,0.7
331,288,0.7
331,289,0.6
331,290,0.7
331,291,0.7
331,292,0.7
331,293,0.6
331,294,0.7
331,295,0.7
331,296,0.7
331,297,0.7
331,298,0.6
331,299,0.6
331,300,0.7
331,301,0.7
331,302,0.7
331,303,0.7
331,304,0.7
331,305,0.6
331,306,0.7
331,307,0.7
331,308,0.7
331,309,0.7
331,310,0.7
331,311,0.7
331,312,0.8
331,313,0.6
331,314,0.7
331,315,0.7
331,316,0.7
331,317,0.7
331,318,0.8
331,319,0.6
331,320,0.7
331,321,0.7
331,322,0.7
331,323,0.7
331,324,0.7
331,325,0.8
331,326,0.7
331,327,0.7
331,328,0.7
331,329,0.7
331,330,0.7
331,331,0.0
331,332,0.7
331,333,0.7
331,334,0.7
331,335,0.7
331,336,0.7
331,337,0.7
331,338,0.7
331,339,0.7
331,340,0.7
331,341,0.7
331,342,0.7
331,343,0.7
331,344,0.6
331,345,0.6
331,346,0.7
331,347,0.7
331,348,0.6
331,349,0.7
331,350,0.7
331,351,0.7
331,352,0.7
331,353,0.6
331,354,0.7
331,355,0.7
331,356,0.7
331,357,0.7
331,358,0.7
331,359,0.7
331,360,0.7
331,361,0.7
331,362,0.6
331,363,0.7
331,364,0.7
331,365,0.7
331,366,0.7
331,367,0.7
331,368,0.6
331,369,0.7
331,370,0.7
331,371,0.7
331,372,0.7
331,373,0.7
331,374,0.7
331,375,0.7
331,376,0.6
331,377,0.7
331,378,0.7
331,379,0.7
331,380,0.6
331,381,0.7
331,382,0.7
331,383,0.7
331,384,0.7
331,385,0.6
331,386,0.7
331,387,0.7
331,388,0.7
331,389,0.7
331,390,0.6
331,391,0.6
331,392,0.6
331,393,0.7
331,394,0.7
331,395,0.6
331,396,0.7
331,397,0.7
331,398,0.7
331,399,0.6
331,400,0.6
331,401,0.6
331,402,0.7
331,403,0.7
331,404,0.7
331,405,0.6
331,406,0.6
331,407,0.6
331,408,0.7
331,409,0.6
331,410,0.7
331,411,0.7
331,412,0.6
331,413,0.6
331,414,0.6
331,415,0.6
331,416,0.6
331,417,0.6
331,418,0.6
331,419,0.6
331,420,0.6
331,421,0.6
331,422,0.6
331,423,0.6
331,424,0.6
331,425,0.6
331,426,0.6
331,427,0.6
331,428,0.6
331,429,0.6
331,430,0.6
331,431,0.6
331,432,0.6
331,433,0.6
331,434,0.6
331,435,0.6
331,436,0.6
331,437,0.6
331,438,0.6
331,439,0.7
331,440,0.7
331,441,0.6
331,442,0.6
331,443,0.7
331,444,0.6
331,445,0.7
331,446,0.6
331,447,0.7
331,448,0.7
331,449,0.7
331,450,0.6
331,451,0.6
331,452,0.7
332,0,0.6
332,1,0.6
332,2,0.7
332,3,0.7
332,4,0.7
332,5,0.6
332,6,0.6
332,7,0.6
332,8,0.7
332,9,0.6
332,10,0.6
332,11,0.6
332,12,0.6
332,13,0.6
332,14,0.8
332,15,0.6
332,16,0.7
332,17,0.6
332,18,0.6
332,19,0.6
332,20,0.6
332,21,0.6
332,22,0.7
332,23,0.6
332,24,0.6
332,25,0.6
332,26,0.6
332,27,0.6
332,28,0.7
332,29,0.6
332,30,0.7
332,31,0.6
332,32,0.6
332,33,0.7
332,34,0.6
332,35,0.6
332,36,0.7
332,37,0.6
332,38,0.7
332,39,0.6
332,40,0.6
332,41,0.6
332,42,0.7
332,43,0.6
332,44,0.7
332,45,0.7
332,46,0.7
332,47,0.6
332,48,0.7
332,49,0.6
332,50,0.6
332,51,0.7
332,52,0.6
332,53,0.7
332,54,0.7
332,55,0.6
332,56,0.6
332,57,0.7
332,58,0.6
332,59,0.7
332,60,0.6
332,61,0.6
332,62,0.6
332,63,0.6
332,64,0.6
332,65,0.6
332,66,0.7
332,67,0.7
332,68,0.6
332,69,0.7
332,70,0.6
332,71,0.6
332,72,0.6
332,73,0.7
332,74,0.6
332,75,0.6
332,76,0.7
332,77,0.7
332,78,0.6
332,79,0.7
332,80,0.7
332,81,0.6
332,82,0.7
332,83,0.7
332,84,0.7
332,85,0.7
332,86,0.7
332,87,0.7
332,88,0.7
332,89,0.7
332,90,0.7
332,91,0.7
332,92,0.7
332,93,0.7
332,94,0.7
332,95,0.7
332,96,0.7
332,97,0.7
332,98,0.6
332,99,0.7
332,100,0.7
332,101,0.7
332,102,0.7
332,103,0.6
332,104,0.7
332,105,0.7
332,106,0.7
332,107,0.7
332,108,0.6
332,109,0.7
332,110,0.6
332,111,0.7
332,112,0.7
332,113,0.7
332,114,0.6
332,115,0.7
332,116,0.7
332,117,0.6
332,118,0.7
332,119,0.7
332,120,0.7
332,121,0.7
332,122,0.7
332,123,0.7
332,124,0.7
332,125,0.6
332,126,0.7
332,127,0.7
332,128,0.7
332,129,0.7
332,130,0.7
332,131,0.7
332,132,0.7
332,133,0.7
332,134,0.7
332,135,0.7
332,136,0.7
332,137,0.7
332,138,0.7
332,139,0.7
332,140,0.7
332,141,0.7
332,142,0.7
332,143,0.7
332,144,0.8
332,145,0.7
332,146,0.7
332,147,0.7
332,148,0.6
332,149,0.7
332,150,0.6
332,151,0.6
332,152,0.7
332,153,0.7
332,154,0.6
332,155,0.6
332,156,0.7
332,157,0.7
332,158,0.7
332,159,0.7
332,160,0.7
332,161,0.7
332,162,0.7
332,163,0.7
332,164,0.7
332,165,0.7
332,166,0.7
332,167,0.6
332,168,0.7
332,169,0.6
332,170,0.7
332,171,0.7
332,172,0.7
332,173,0.7
332,174,0.7
332,175,0.7
332,176,0.7
332,177,0.6
332,178,0.7
332,179,0.7
332,180,0.7
332,181,0.6
332,182,0.7
332,183,0.6
332,184,0.7
332,185,0.6
332,186,0.6
332,187,0.7
332,188,0.7
332,189,0.6
332,190,0.6
332,191,0.6
332,192,0.7
332,193,0.7
332,194,0.7
332,195,0.7
332,196,0.7
332,197,0.6
332,198,0.7
332,199,0.7
332,200,0.7
332,201,0.7
332,202,0.6
332,203,0.7
332,204,0.6
332,205,0.7
332,206,0.6
332,207,0.6
332,208,0.7
332,209,0.6
332,210,0.6
332,211,0.7
332,212,0.6
332,213,0.7
332,214,0.7
332,215,0.6
332,216,0.7
332,217,0.7
332,218,0.6
332,219,0.6
332,220,0.7
332,221,0.7
332,222,0.8
332,223,0.7
332,224,0.7
332,225,0.6
332,226,0.7
332,227,0.7
332,228,0.7
332,229,0.6
332,230,0.7
332,231,0.7
332,232,0.7
332,233,0.7
332,234,0.7
332,235,0.6
332,236,0.7
332,237,0.7
332,238,0.6
332,239,0.7
332,240,0.7
332,241,0.7
332,242,0.6
332,243,0.6
332,244,0.7
332,245,0.6
332,246,0.7
332,247,0.7
332,248,0.6
332,249,0.6
332,250,0.7
332,251,0.7
332,252,0.7
332,253,0.7
332,254,0.7
332,255,0.6
332,256,0.7
332,257,0.6
332,258,0.7
332,259,0.6
332,260,0.7
332,261,0.7
332,262,0.6
332,263,0.7
332,264,0.6
332,265,0.7
332,266,0.7
332,267,0.6
332,268,0.7
332,269,0.6
332,270,0.7
332,271,0.6
332,272,0.7
332,273,0.6
332,274,0.6
332,275,0.6
332,276,0.7
332,277,0.6
332,278,0.6
332,279,0.6
332,280,0.7
332,281,0.7
332,282,0.7
332,283,0.6
332,284,0.7
332,285,0.6
332,286,0.7
332,287,0.6
332,288,0.7
332,289,0.6
332,290,0.7
332,291,0.6
332,292,0.7
332,293,0.6
332,294,0.7
332,295,0.7
332,296,0.7
332,297,0.7
332,298,0.6
332,299,0.6
332,300,0.6
332,301,0.7
332,302,0.7
332,303,0.7
332,304,0.6
332,305,0.6
332,306,0.6
332,307,0.6
332,308,0.6
332,309,0.7
332,310,0.7
332,311,0.6
332,312,0.7
332,313,0.6
332,314,0.7
332,315,0.6
332,316,0.7
332,317,0.7
332,318,0.7
332,319,0.6
332,320,0.6
332,321,0.6
332,322,0.7
332,323,0.7
332,324,0.7
332,325,0.7
332,326,0.7
332,327,0.7
332,328,0.7
332,329,0.6
332,330,0.6
332,331,0.7
332,332,0.0
332,333,0.6
332,334,0.7
332,335,0.7
332,336,0.6
332,337,0.7
332,338,0.7
332,339,0.7
332,340,0.7
332,341,0.7
332,342,0.7
332,343,0.7
332,344,0.6
332,345,0.6
332,346,0.8
332,347,0.7
332,348,0.7
332,349,0.7
332,350,0.7
332,351,0.7
332,352,0.6
332,353,0.6
332,354,0.7
332,355,0.7
332,356,0.7
332,357,0.7
332,358,0.7
332,359,0.7
332,360,0.7
332,361,0.7
332,362,0.7
332,363,0.6
332,364,0.7
332,365,0.7
332,366,0.8
332,367,0.7
332,368,0.7
332,369,0.7
332,370,0.7
332,371,0.7
332,372,0.7
332,373,0.7
332,374,0.7
332,375,0.6
332,376,0.6
332,377,0.6
332,378,0.6
332,379,0.6
332,380,0.6
332,381,0.7
332,382,0.7
332,383,0.7
332,384,0.6
332,385,0.7
332,386,0.6
332,387,0.7
332,388,0.7
332,389,0.6
332,390,0.6
332,391,0.6
332,392,0.7
332,393,0.7
332,394,0.7
332,395,0.6
332,396,0.7
332,397,0.7
332,398,0.6
332,399,0.6
332,400,0.7
332,401,0.6
332,402,0.7
332,403,0.6
332,404,0.6
332,405,0.6
332,406,0.6
332,407,0.6
332,408,0.6
332,409,0.6
332,410,0.6
332,411,0.7
332,412,0.6
332,413,0.7
332,414,0.6
332,415,0.6
332,416,0.6
332,417,0.6
332,418,0.6
332,419,0.6
332,420,0.6
332,421,0.6
332,422,0.6
332,423,0.6
332,424,0.6
332,425,0.6
332,426,0.6
332,427,0.6
332,428,0.6
332,429,0.6
332,430,0.6
332,431,0.6
332,432,0.6
332,433,0.6
332,434,0.6
332,435,0.6
332,436,0.6
332,437,0.7
332,438,0.6
332,439,0.6
332,440,0.7
332,441,0.6
332,442,0.6
332,443,0.7
332,444,0.6
332,445,0.6
332,446,0.6
332,447,0.7
332,448,0.7
332,449,0.7
332,450,0.6
332,451,0.6
332,452,0.6
333,0,0.6
333,1,0.6
333,2,0.6
333,3,0.7
333,4,0.7
333,5,0.6
333,6,0.6
333,7,0.7
333,8,0.7
333,9,0.6
333,10,0.6
333,11,0.7
333,12,0.6
333,13,0.6
333,14,0.7
333,15,0.6
333,16,0.7
333,17,0.7
333,18,0.6
333,19,0.6
333,20,0.6
333,21,0.6
333,22,0.7
333,23,0.6
333,24,0.6
333,25,0.6
333,26,0.6
333,27,0.6
333,28,0.7
333,29,0.6
333,30,0.7
333,31,0.7
333,32,0.6
333,33,0.7
333,34,0.6
333,35,0.7
333,36,0.7
333,37,0.6
333,38,0.7
333,39,0.7
333,40,0.6
333,41,0.7
333,42,0.6
333,43,0.6
333,44,0.7
333,45,0.6
333,46,0.6
333,47,0.6
333,48,0.7
333,49,0.7
333,50,0.7
333,51,0.7
333,52,0.7
333,53,0.7
333,54,0.7
333,55,0.6
333,56,0.6
333,57,0.6
333,58,0.6
333,59,0.7
333,60,0.6
333,61,0.6
333,62,0.7
333,63,0.6
333,64,0.6
333,65,0.7
333,66,0.7
333,67,0.6
333,68,0.6
333,69,0.7
333,70,0.6
333,71,0.6
333,72,0.6
333,73,0.6
333,74,0.6
333,75,0.6
333,76,0.7
333,77,0.6
333,78,0.7
333,79,0.7
333,80,0.7
333,81,0.6
333,82,0.7
333,83,0.7
333,84,0.7
333,85,0.7
333,86,0.7
333,87,0.6
333,88,0.7
333,89,0.7
333,90,0.7
333,91,0.7
333,92,0.6
333,93,0.7
333,94,0.7
333,95,0.7
333,96,0.6
333,97,0.7
333,98,0.7
333,99,0.7
333,100,0.7
333,101,0.7
333,102,0.6
333,103,0.6
333,104,0.6
333,105,0.6
333,106,0.7
333,107,0.6
333,108,0.6
333,109,0.6
333,110,0.6
333,111,0.7
333,112,0.6
333,113,0.7
333,114,0.7
333,115,0.6
333,116,0.7
333,117,0.6
333,118,0.7
333,119,0.6
333,120,0.7
333,121,0.7
333,122,0.7
333,123,0.7
333,124,0.7
333,125,0.6
333,126,0.6
333,127,0.6
333,128,0.7
333,129,0.7
333,130,0.7
333,131,0.7
333,132,0.6
333,133,0.6
333,134,0.7
333,135,0.7
333,136,0.7
333,137,0.6
333,138,0.7
333,139,0.6
333,140,0.6
333,141,0.7
333,142,0.6
333,143,0.7
333,144,0.7
333,145,0.7
333,146,0.7
333,147,0.7
333,148,0.6
333,149,0.6
333,150,0.6
333,151,0.6
333,152,0.6
333,153,0.7
333,154,0.7
333,155,0.6
333,156,0.7
333,157,0.7
333,158,0.6
333,159,0.7
333,160,0.7
333,161,0.7
333,162,0.7
333,163,0.7
333,164,0.7
333,165,0.7
333,166,0.7
333,167,0.7
333,168,0.7
333,169,0.7
333,170,0.6
333,171,0.7
333,172,0.7
333,173,0.7
333,174,0.6
333,175,0.6
333,176,0.7
333,177,0.7
333,178,0.6
333,179,0.7
333,180,0.7
333,181,0.7
333,182,0.7
333,183,0.6
333,184,0.7
333,185,0.7
333,186,0.6
333,187,0.7
333,188,0.7
333,189,0.6
333,190,0.6
333,191,0.6
333,192,0.6
333,193,0.7
333,194,0.6
333,195,0.6
333,196,0.7
333,197,0.6
333,198,0.6
333,199,0.6
333,200,0.7
333,201,0.6
333,202,0.6
333,203,0.7
333,204,0.6
333,205,0.6
333,206,0.7
333,207,0.6
333,208,0.7
333,209,0.6
333,210,0.7
333,211,0.6
333,212,0.7
333,213,0.6
333,214,0.7
333,215,0.6
333,216,0.6
333,217,0.7
333,218,0.6
333,219,0.7
333,220,0.7
333,221,0.6
333,222,0.7
333,223,0.7
333,224,0.7
333,225,0.8
333,226,0.7
333,227,0.7
333,228,0.7
333,229,0.6
333,230,0.7
333,231,0.7
333,232,0.7
333,233,0.7
333,234,0.7
333,235,0.7
333,236,0.7
333,237,0.7
333,238,0.7
333,239,0.7
333,240,0.7
333,241,0.6
333,242,0.7
333,243,0.6
333,244,0.7
333,245,0.6
333,246,0.7
333,247,0.7
333,248,0.7
333,249,0.7
333,250,0.7
333,251,0.7
333,252,0.6
333,253,0.7
333,254,0.6
333,255,0.6
333,256,0.7
333,257,0.7
333,258,0.6
333,259,0.7
333,260,0.6
333,261,0.7
333,262,0.6
333,263,0.7
333,264,0.6
333,265,0.6
333,266,0.6
333,267,0.6
333,268,0.7
333,269,0.6
333,270,0.7
333,271,0.6
333,272,0.6
333,273,0.6
333,274,0.7
333,275,0.6
333,276,0.7
333,277,0.6
333,278,0.6
333,279,0.7
333,280,0.7
333,281,0.7
333,282,0.7
333,283,0.6
333,284,0.7
333,285,0.7
333,286,0.7
333,287,0.7
333,288,0.7
333,289,0.6
333,290,0.6
333,291,0.6
333,292,0.7
333,293,0.6
333,294,0.6
333,295,0.7
333,296,0.6
333,297,0.6
333,298,0.6
333,299,0.7
333,300,0.8
333,301,0.6
333,302,0.7
333,303,0.6
333,304,0.6
333,305,0.6
333,306,0.6
333,307,0.6
333,308,0.6
333,309,0.7
333,310,0.6
333,311,0.6
333,312,0.6
333,313,0.6
333,314,0.7
333,315,0.6
333,316,0.6
333,317,0.7
333,318,0.6
333,319,0.7
333,320,0.6
333,321,0.7
333,322,0.7
333,323,0.7
333,324,0.7
333,325,0.7
333,326,0.7
333,327,0.6
333,328,0.7
333,329,0.7
333,330,0.7
333,331,0.7
333,332,0.6
333,333,0.0
333,334,0.7
333,335,0.6
333,336,0.6
333,337,0.7
333,338,0.7
333,339,0.7
333,340,0.7
333,341,0.7
333,342,0.7
333,343,0.7
333,344,0.6
333,345,0.7
333,346,0.6
333,347,0.7
333,348,0.6
333,349,0.6
333,350,0.7
333,351,0.6
333,352,0.7
333,353,0.6
333,354,0.6
333,355,0.6
333,356,0.7
333,357,0.6
333,358,0.6
333,359,0.6
333,360,0.6
333,361,0.7
333,362,0.7
333,363,0.7
333,364,0.7
333,365,0.7
333,366,0.7
333,367,0.7
333,368,0.6
333,369,0.7
333,370,0.7
333,371,0.6
333,372,0.7
333,373,0.6
333,374,0.6
333,375,0.7
333,376,0.7
333,377,0.6
333,378,0.6
333,379,0.6
333,380,0.6
333,381,0.6
333,382,0.6
333,383,0.7
333,384,0.6
333,385,0.6
333,386,0.7
333,387,0.7
333,388,0.7
333,389,0.7
333,390,0.6
333,391,0.7
333,392,0.6
333,393,0.6
333,394,0.6
333,395,0.7
333,396,0.6
333,397,0.7
333,398,0.7
333,399,0.6
333,400,0.6
333,401,0.6
333,402,0.7
333,403,0.7
333,404,0.7
333,405,0.6
333,406,0.7
333,407,0.6
333,408,0.6
333,409,0.6
333,410,0.6
333,411,0.7
333,412,0.6
333,413,0.6
333,414,0.6
333,415,0.6
333,416,0.6
333,417,0.6
333,418,0.6
333,419,0.6
333,420,0.6
333,421,0.6
333,422,0.6
333,423,0.6
333,424,0.6
333,425,0.6
333,426,0.6
333,427,0.6
333,428,0.6
333,429,0.6
333,430,0.6
333,431,0.6
333,432,0.6
333,433,0.6
333,434,0.6
333,435,0.6
333,436,0.6
333,437,0.6
333,438,0.6
333,439,0.6
333,440,0.7
333,441,0.6
333,442,0.6
333,443,0.7
333,444,0.6
333,445,0.6
333,446,0.6
333,447,0.6
333,448,0.7
333,449,0.7
333,450,0.6
333,451,0.6
333,452,0.6
334,0,0.7
334,1,0.6
334,2,0.6
334,3,0.7
334,4,0.7
334,5,0.6
334,6,0.6
334,7,0.7
334,8,0.7
334,9,0.6
334,10,0.6
334,11,0.6
334,12,0.6
334,13,0.6
334,14,0.7
334,15,0.6
334,16,0.7
334,17,0.6
334,18,0.6
334,19,0.6
334,20,0.6
334,21,0.6
334,22,0.7
334,23,0.6
334,24,0.6
334,25,0.6
334,26,0.6
334,27,0.6
334,28,0.7
334,29,0.6
334,30,0.7
334,31,0.7
334,32,0.6
334,33,0.7
334,34,0.6
334,35,0.6
334,36,0.7
334,37,0.6
334,38,0.7
334,39,0.6
334,40,0.6
334,41,0.6
334,42,0.6
334,43,0.6
334,44,0.7
334,45,0.6
334,46,0.7
334,47,0.6
334,48,0.6
334,49,0.6
334,50,0.7
334,51,0.7
334,52,0.7
334,53,0.7
334,54,0.7
334,55,0.6
334,56,0.6
334,57,0.6
334,58,0.6
334,59,0.7
334,60,0.6
334,61,0.6
334,62,0.6
334,63,0.6
334,64,0.6
334,65,0.6
334,66,0.7
334,67,0.6
334,68,0.6
334,69,0.7
334,70,0.7
334,71,0.6
334,72,0.6
334,73,0.7
334,74,0.6
334,75,0.6
334,76,0.7
334,77,0.7
334,78,0.6
334,79,0.7
334,80,0.7
334,81,0.7
334,82,0.7
334,83,0.7
334,84,0.7
334,85,0.7
334,86,0.7
334,87,0.7
334,88,0.7
334,89,0.7
334,90,0.6
334,91,0.7
334,92,0.6
334,93,0.7
334,94,0.7
334,95,0.6
334,96,0.6
334,97,0.7
334,98,0.7
334,99,0.7
334,100,0.7
334,101,0.7
334,102,0.7
334,103,0.6
334,104,0.6
334,105,0.6
334,106,0.7
334,107,0.6
334,108,0.6
334,109,0.7
334,110,0.7
334,111,0.6
334,112,0.6
334,113,0.7
334,114,0.7
334,115,0.7
334,116,0.7
334,117,0.7
334,118,0.7
334,119,0.6
334,120,0.7
334,121,0.7
334,122,0.7
334,123,0.7
334,124,0.7
334,125,0.6
334,126,0.7
334,127,0.7
334,128,0.6
334,129,0.7
334,130,0.7
334,131,0.7
334,132,0.7
334,133,0.7
334,134,0.7
334,135,0.7
334,136,0.7
334,137,0.6
334,138,0.7
334,139,0.6
334,140,0.7
334,141,0.7
334,142,0.7
334,143,0.7
334,144,0.7
334,145,0.7
334,146,0.7
334,147,0.6
334,148,0.5
334,149,0.6
334,150,0.6
334,151,0.6
334,152,0.7
334,153,0.6
334,154,0.7
334,155,0.6
334,156,0.7
334,157,0.7
334,158,0.7
334,159,0.7
334,160,0.7
334,161,0.7
334,162,0.7
334,163,0.7
334,164,0.7
334,165,0.7
334,166,0.6
334,167,0.6
334,168,0.7
334,169,0.6
334,170,0.7
334,171,0.7
334,172,0.7
334,173,0.7
334,174,0.7
334,175,0.6
334,176,0.6
334,177,0.7
334,178,0.7
334,179,0.7
334,180,0.6
334,181,0.6
334,182,0.7
334,183,0.7
334,184,0.7
334,185,0.7
334,186,0.6
334,187,0.7
334,188,0.6
334,189,0.6
334,190,0.6
334,191,0.6
334,192,0.7
334,193,0.7
334,194,0.6
334,195,0.6
334,196,0.7
334,197,0.6
334,198,0.7
